282353	-4
66951	7
154708	26
160882	16
231036	76
37425	-77
175015	36
60665	45
99270	8
174924	-94
158061	-52
188833	-22
34989	-29
75393	27
225800	15
56486	-26
66139	125
87671	14
247682	7
170591	73
280043	38
94811	39
141247	-59
259386	-24
113408	-65
259162	-47
207866	45
98136	-24
143403	13
138559	-67
100136	54
41170	37
201475	-8
119183	7
73230	82
47071	4
222391	-25
193271	-41
200481	-28
63990	-45
53672	-34
276389	20
108011	-2
168778	20
14451	-20
285293	28
129382	1
71515	-57
123537	-16
286672	-63
234578	-2
117118	-77
131293	37
269417	-12
119253	-4
40498	-53
258196	-16
211429	-5
101711	4
47330	-44
275311	-23
227347	46
206522	-53
284593	25
157361	5
78123	-14
83527	36
222188	-58
275283	-7
63808	-12
211324	-62
279175	-79
13212	-40
212899	-35
41086	4
39133	-4
80867	54
56640	2
125588	59
199312	-5
134380	-59
201055	-70
204975	-37
294211	72
128619	25
86719	10
252631	10
130922	34
153637	-21
195035	63
130719	-26
135017	-44
27079	-28
169030	-1
80377	-76
143032	-32
116236	-29
50466	-18
8315	68
72754	2
174315	6
205521	0
46504	22
258763	-20
37551	11
147953	-50
219689	31
227774	5
166503	10
24580	-17
148037	5
193453	17
30600	29
22298	-46
294477	-1
264944	24
246429	66
113275	67
243244	12
274534	47
49815	25
71760	-78
183674	71
40092	-68
83611	-3
106534	18
262074	41
208566	-60
272882	3
4500	28
223273	-11
252932	-52
52545	-33
80258	31
22179	-10
71571	-51
285699	-10
109670	7
215223	34
273883	4
66489	-1
36648	4
65628	32
123278	6
155156	-36
171130	-19
245211	-50
282997	30
98983	21
195084	37
283361	-50
212437	-37
97247	9
160350	-6
209826	-52
231281	-11
196001	20
102985	30
167924	-12
219647	82
17104	-84
96659	-70
70059	-40
255669	34
119	1
113107	24
144019	12
190674	57
31111	42
160343	17
106730	-55
155758	-56
285202	112
157529	-5
240696	-3
133813	-92
184374	-2
292251	90
210750	-33
165957	-13
217799	-29
112771	34
218709	13
16936	14
286560	-28
246667	-74
45783	43
6166	10
188945	-51
296976	11
206830	-17
112414	-17
18077	-43
45293	-9
230938	-56
6894	-28
195231	3
220249	14
141100	75
157543	-59
164060	78
107920	-32
213018	9
182008	19
55324	2
230462	73
194524	-52
101144	51
113303	6
17111	92
202658	52
204261	34
269354	66
95252	-30
180895	-29
212682	-34
242740	19
229664	7
47295	59
37117	52
249684	17
251056	-24
285314	6
48506	17
11847	-37
279861	26
141142	-24
161757	31
168981	90
232884	26
200236	61
245785	86
164011	29
182435	36
285860	12
224197	0
106240	-1
175477	36
256082	-3
211184	63
16677	-39
277957	54
262753	14
272301	-19
225842	18
72439	-3
232240	-19
186026	29
81455	37
43648	-42
73692	-12
178221	-63
289381	-57
205332	-45
143690	12
234354	-5
262634	-35
298635	23
158852	-7
205934	-5
177976	6
37922	83
171158	4
57018	35
72404	13
48380	7
67945	46
130663	-11
281282	43
167917	-22
109537	19
560	-54
67217	10
16572	-70
281583	-45
267051	68
88735	20
105078	50
136753	118
34884	-8
88014	36
130551	-26
241949	12
34114	25
141597	11
126701	16
24573	7
233542	-30
235551	20
236594	-2
79173	23
116012	-40
38370	31
95238	66
147267	17
112351	-33
33036	40
47617	22
293364	36
186824	-5
190702	-8
181364	-4
201048	3
92648	-52
126246	-19
201615	-35
74819	28
45321	16
175134	29
47	-30
16754	50
250545	22
15872	68
246128	9
270677	-23
35241	-48
78354	-42
219199	-29
2351	49
62821	-26
230497	14
175554	0
283550	49
36613	-1
25378	15
27282	86
134261	84
191927	-11
72572	-24
95728	-38
73986	-45
160602	1
2715	0
269277	4
173923	127
176212	9
61099	-2
51803	44
195840	-95
257818	-87
48184	-12
186796	-6
243398	1
112652	-82
267534	58
158649	-18
147337	-51
136102	4
231274	9
75645	38
245736	18
242607	32
144929	2
88245	41
170913	-6
126071	-15
142381	-28
203547	-66
220270	-6
240724	-99
96295	-22
267639	-37
263516	11
145489	-9
173608	61
221796	-30
289794	-59
226836	-61
102558	-43
97380	-28
98969	-10
286140	1
229468	-13
290851	41
32679	-46
119127	-1
278657	-70
140211	-59
1574	23
137040	-23
117251	-8
108907	-18
253184	43
192760	50
229699	-30
66566	-4
229608	36
242922	4
72691	22
225695	83
141975	-28
34282	-17
77577	-41
219164	58
609	-61
89820	104
277726	24
34891	39
66083	-3
34660	26
233465	-17
18826	-43
232828	18
183254	-16
71494	-37
210358	0
179327	-9
173769	-6
263530	42
84885	-10
177668	-10
28906	88
50879	-50
49864	38
115725	-5
157536	-47
242467	32
44313	-51
16383	-48
92459	-11
80818	20
78529	16
259645	-16
247136	-33
228803	17
205059	-67
140484	34
207299	-9
232387	72
238589	4
8070	10
289066	11
234837	-6
16327	26
8007	-9
9617	19
269116	91
145041	-94
97506	49
162338	3
274639	30
166587	-15
297326	-35
167210	9
279371	22
263831	-13
86432	30
112687	77
149430	72
199228	-36
118847	28
127898	67
45888	-111
98521	-44
267989	36
193488	-10
288317	-24
236370	42
63556	0
179376	12
167735	14
190373	-48
183030	-36
25392	57
103524	-45
13870	19
222601	18
268430	-34
261633	37
178522	-23
184178	-17
26036	-40
101207	51
45930	4
45174	-82
104707	59
101249	0
250419	-28
101739	28
287190	7
82379	-40
133008	62
48821	2
112225	0
185207	-38
164228	42
293980	-9
117482	70
126925	-77
163773	-36
101410	-89
110496	21
42045	31
242838	-43
283277	40
274086	1
267688	11
135521	-2
182736	2
92480	-29
113457	-53
272987	-29
225345	-19
287554	11
232219	-3
35535	-36
201587	38
183968	3
238057	58
155149	-21
125784	21
258392	26
189540	-18
120583	44
62443	-28
226717	40
145986	-17
235894	0
183814	-42
198339	-89
23390	9
55793	2
226409	-9
298761	-11
199893	12
135136	-35
19988	48
112995	1
115851	35
297515	62
19148	-21
206690	23
225590	18
254297	25
3219	-116
214943	-28
44726	-9
78907	-69
197947	-5
44971	-21
106233	55
289549	0
195882	1
75218	-45
198948	-4
246898	5
91269	19
231463	-21
258378	43
82764	-47
253254	26
45699	7
189911	7
12862	-9
14374	-57
276529	69
41611	-98
160329	18
283662	8
189414	-15
121661	-9
122963	40
182561	-27
61309	-39
149724	-29
193383	12
152146	-4
107542	0
172544	-8
176065	17
138111	16
199781	-7
247332	-35
260135	-49
279896	-41
77353	-42
97702	-35
276361	11
243811	-7
286056	-44
126631	-47
288513	-59
113338	-1
93782	41
222447	85
62814	-13
231050	67
100213	7
137635	4
190667	12
96547	-34
132238	-29
145209	-21
44621	4
153420	1
169555	32
68603	11
92767	35
163542	11
175974	76
34310	-49
227949	-31
202595	47
217281	-58
37810	8
139651	7
34457	23
118728	-41
293560	-77
18525	-56
100521	-25
212024	-28
246191	-6
217386	53
202735	16
189883	51
213137	-42
126183	3
267884	8
163500	11
70297	-9
39742	-81
89848	80
1875	63
65383	4
104161	9
284670	-3
129746	-23
149346	11
265994	12
293784	83
254332	-75
139903	55
245512	-39
30691	25
62807	52
298383	-32
104882	-46
281905	-72
44656	-28
86054	-17
198591	24
101508	19
262571	-38
274303	-13
252925	13
279980	-17
288506	81
2414	-41
294666	16
249215	-16
237777	29
221558	-9
211401	15
90590	86
180475	21
132434	-7
199963	1
47967	64
82603	34
77409	-17
14402	-78
43347	-9
17447	4
245967	46
260429	-12
2575	-42
209273	4
289822	-58
181175	12
32084	-36
208818	-4
294855	-50
71746	16
183317	60
129144	-31
79229	-5
129991	-20
216343	13
122396	-11
37971	-39
42472	44
79656	31
214264	-57
136319	-55
122389	28
124769	26
233906	19
29284	-21
168141	-25
10118	-4
245176	81
148303	-28
163199	36
195329	-81
31566	25
166727	-72
244560	46
80461	-17
115613	7
75043	-38
199242	37
20401	7
184990	20
155170	-29
211443	35
44362	21
133134	-57
166398	57
47057	-38
101193	-56
192207	-1
144082	-54
238246	-48
100066	-89
182295	-92
191080	-5
289059	103
131097	-6
40050	-66
48366	9
76240	-73
285853	18
98248	20
2197	35
116999	-60
21570	38
162415	71
110993	-50
111378	6
175729	100
203400	54
23215	21
175932	65
260485	62
123061	6
265231	-27
256271	7
175365	37
269606	-59
283956	55
57711	11
120765	31
62205	-10
96372	-49
279966	-53
226843	-39
54547	-16
222258	-98
56710	-49
245372	-40
155310	65
299531	-33
132245	-22
255137	53
159314	10
193341	-29
184521	-19
134016	-3
28465	22
250202	76
16817	-36
23677	22
67329	-9
291733	-5
133057	-71
98150	1
111350	2
70129	60
64683	-4
185508	6
208195	-21
267954	13
285062	10
106527	28
219829	-4
185382	-80
158096	42
82393	-47
137747	28
94671	-28
291481	-56
101746	10
58796	-48
64739	-37
292923	30
200306	-40
164543	-10
201930	-29
140589	39
99830	-47
110685	112
95609	25
156584	-31
127142	28
278468	26
74679	60
216749	43
119316	11
87181	6
143515	-48
15788	117
240948	-89
139875	-47
205178	-8
103377	-46
213858	-86
145076	-55
21325	59
188000	-44
111161	12
69107	-25
282360	-4
116719	5
275304	-46
201783	-64
244861	-25
52909	1
256901	-38
170717	-7
65936	-30
51012	-43
98682	-27
209112	14
111819	2
68519	6
13919	-13
268199	-63
191822	-95
75414	-15
146455	14
20023	-37
130544	92
175	-24
65985	-37
135444	31
194034	-24
259652	16
261136	-35
97016	-54
45734	-11
231876	45
75533	10
9442	-17
67693	12
156241	-69
231953	-52
172229	31
56745	-30
13366	20
48191	44
104952	-34
240773	-12
264069	19
279210	12
105120	-18
225709	14
236279	-53
147281	-30
146840	-4
27198	12
71564	-17
209574	57
65222	59
282290	57
68456	28
158180	9
43970	-36
140624	-52
220564	21
219311	49
226731	38
143074	37
284971	-4
249509	-17
146350	-13
61932	-59
140673	-39
110377	22
207334	-29
222566	27
5501	-12
35346	-23
147764	-48
35045	-9
4801	28
111721	43
139525	-15
232765	-9
270068	76
215867	29
295779	96
138139	42
229279	-40
239317	17
105225	65
159398	18
169940	-11
159587	32
196106	-22
51607	-2
132252	-17
15179	-16
282843	90
107829	24
148604	23
182099	1
85123	9
168918	-18
13065	-15
198108	12
38097	-92
282962	17
251966	-37
85396	37
227648	32
294372	56
292293	-19
100794	45
12211	-17
139343	42
194195	3
13184	46
100024	48
226234	-6
250587	-31
86551	-29
290417	21
52020	-52
61204	59
113534	16
215034	-6
296381	27
212248	10
62555	-35
162499	12
8098	-18
46399	-56
87510	75
164921	46
296493	12
187216	3
281688	0
159664	-37
151859	-26
234907	20
172432	24
226696	-41
191899	-59
40421	-11
205976	78
236482	-56
85648	9
29235	4
98381	64
86131	-3
147519	26
276774	-8
93852	-63
298271	-10
35115	-7
105911	38
224106	-44
163276	-79
61295	0
5536	-23
156836	13
21178	-29
99634	30
277551	10
108886	-5
125056	-16
94440	15
19526	-53
95777	6
116894	21
171536	-9
183436	-29
92970	-20
24153	18
123915	-19
107696	25
233423	-27
118539	23
254752	-37
272693	-32
131314	0
169849	57
295296	20
279931	41
66461	23
124608	-46
86012	24
131307	-16
279917	-49
176856	37
45020	9
124594	-11
117664	-21
175064	13
165649	93
245855	59
233731	26
35094	10
140183	25
178368	18
9778	53
115886	5
186411	-5
266582	13
200845	-39
247556	-2
294918	10
41765	17
21248	32
298747	34
136928	34
232716	25
117930	-96
54778	25
297340	57
38293	-31
1385	69
299083	-21
171004	15
14080	-43
199970	-66
244784	-3
31706	-14
52370	56
218037	14
69912	-27
25385	-45
120541	-5
29305	-24
85158	11
209686	29
65789	-14
236972	-13
58215	-59
94727	65
283039	-16
108956	-32
91339	-41
221376	-70
123467	-53
185858	46
193068	4
217001	-17
82113	41
260898	-56
172698	97
183807	5
1952	10
114052	8
263383	35
239870	-19
120688	-35
269774	55
299867	-1
140253	48
145559	-54
237203	-17
210631	-47
261990	2
257825	25
93012	35
120107	7
102530	-8
155583	-38
237854	1
76660	49
127100	32
12295	-41
35605	-53
153042	-20
195154	-74
30488	60
35500	-29
6607	-39
261857	-57
40379	17
184570	18
246009	22
295380	-20
256334	2
12981	23
16992	-21
53735	49
216329	2
290473	0
119099	-36
234893	17
256411	7
123775	6
91612	58
176555	8
150487	25
13737	46
182932	13
149010	17
195091	5
179572	87
227886	-21
238596	96
193033	-64
13317	22
162716	45
130908	-67
216273	27
28829	35
39623	-59
184703	15
18329	-6
89253	-7
86810	31
97933	-39
161456	-24
198052	-13
103678	2
195392	-51
244973	-14
200089	67
18749	24
75092	14
76093	-21
108361	-3
114500	53
271139	34
5529	-40
67448	52
193523	-41
276039	32
265385	25
89659	-48
209637	8
105988	3
109614	54
157109	31
186138	3
28717	-2
52349	32
239492	-1
72761	28
216707	-13
266526	3
207978	0
224421	-2
259120	-26
51348	16
230693	-59
272763	45
296941	42
288100	-105
282472	134
242656	-52
176506	-56
60245	11
120653	-20
102495	-4
223840	49
108781	3
100297	-18
134205	23
142178	51
90002	-16
198717	-28
259827	12
262375	51
203	47
54288	-66
271867	52
158425	20
110874	-25
199095	10
73881	-37
252813	12
47659	9
53140	-79
173734	-34
125182	-12
165593	-18
259414	58
264300	-25
264265	-29
169744	1
192508	11
206221	-35
209336	-23
224379	-2
28353	-37
194104	-64
123320	40
45545	-27
208230	3
183450	-40
261150	-56
277131	-97
1840	-127
21507	35
98262	104
23495	0
94622	55
199277	79
21990	52
20744	-49
38860	31
91885	90
94482	44
228698	-9
95371	30
149045	14
37502	-12
31391	-6
117671	-53
170542	25
218149	-29
185515	-29
155912	27
168855	-90
169142	-2
134597	82
222083	-25
258336	-4
218961	23
168862	17
42612	22
90835	42
291236	6
14563	26
243783	96
198458	-38
227501	-40
63626	-2
86306	-59
175673	29
182897	8
48548	-8
276011	-32
165845	2
86656	12
96435	55
111196	65
267471	-37
28094	47
191514	5
287134	31
260555	96
99557	7
276837	51
275801	67
84612	78
79964	56
52972	-28
244742	-14
95630	31
117958	-34
25336	-34
278734	86
115305	55
31412	-43
155387	17
208559	-43
90604	-61
35661	-20
228432	-35
166237	-23
163892	6
265714	9
194797	35
19421	32
180916	15
85361	0
252	18
70815	-70
97072	17
58530	27
282010	68
217302	-50
65390	-3
86537	44
93054	-57
148835	19
228054	36
149388	22
38048	83
174777	-33
96680	-6
290914	-65
49248	29
110944	2
110034	52
208573	-82
113268	-7
262382	64
122606	13
57298	-30
137376	19
251427	-21
143319	-38
5165	-47
140204	-37
155653	28
146714	55
188679	-1
73090	0
94174	-7
154526	6
121409	-55
135507	-15
115907	-38
52202	37
272875	43
145573	-29
151075	-14
149528	-17
169597	30
39399	-12
110405	12
298929	11
35577	66
184255	29
211632	-13
12806	69
103461	6
102642	2
179691	20
186572	15
140428	2
110979	29
248676	11
146770	3
232772	85
121913	3
280995	103
147960	4
219472	39
45972	72
53007	-27
156850	-28
128248	90
80678	-9
127485	-90
129788	-64
166174	-24
257902	56
173790	61
121108	-70
291614	2
41716	4
54239	36
173048	74
29466	58
34758	14
170528	9
74840	-21
168617	36
89512	31
249082	-21
189197	-41
191969	-1
292783	20
294484	-11
28689	53
149759	83
170955	-70
228047	23
272707	45
162891	25
7062	-17
9792	49
193642	-75
17489	11
198647	-51
241837	77
187146	-2
165418	-2
142255	7
198913	46
74350	-21
100752	-14
248641	60
272112	-56
131251	-9
60308	-89
80993	-37
95469	-2
68715	-62
285846	9
9071	-56
219780	-34
273162	-37
120828	43
148534	35
17762	10
186453	21
215265	-43
257069	46
190849	24
49318	8
100255	52
175099	-74
164529	24
278125	-5
185151	-34
283459	8
228467	-38
200320	1
157893	3
290053	-51
140855	120
18112	30
3408	36
235957	55
172649	35
40904	-31
138027	21
134023	-28
226689	12
76772	61
151978	-14
260177	18
231456	-77
69758	-9
26113	-47
267800	-27
224337	87
232723	-16
52097	16
28878	-38
51915	-21
52244	15
57186	-29
218758	-51
289073	-18
244896	-41
283424	-5
73034	14
256978	74
121430	28
227585	56
4612	44
5473	-3
79355	-8
33470	-38
9183	-77
60742	-15
162723	-57
148415	62
82771	74
197576	-65
280421	-16
219542	-107
233227	6
230518	-12
241592	-60
90149	15
171802	2
177626	-36
202847	-1
37201	7
4269	40
188532	-49
165180	-18
227389	-15
2694	9
277432	2
7174	-58
92165	26
277838	-40
262515	21
80685	-6
36354	-3
131132	-27
164613	15
126400	51
84955	20
52468	-58
54008	18
58383	2
24720	-3
132889	34
26225	98
117475	-73
240612	-7
204072	11
135080	-54
155345	-3
21479	26
8441	-20
64452	-15
203848	71
196911	29
211142	20
200131	-43
225051	81
249103	-26
145937	-42
229097	-46
67686	-14
188161	-17
264818	45
84003	-14
107346	-10
192711	-41
179208	59
178690	-10
28003	-62
35773	-86
79607	-13
265224	-59
235922	-6
250860	-51
17979	-4
117594	-11
136816	18
107122	61
134065	-9
147274	11
291908	89
181322	6
50949	17
86005	-14
224834	-18
151572	-56
30936	-57
293924	12
259449	40
182064	62
145902	-45
149920	11
110230	107
45657	-79
111826	0
31328	-57
67154	-88
128794	29
15144	-52
190597	-35
194867	18
128192	73
78802	29
124062	-14
282542	-44
41226	-57
195868	3
196890	15
274044	-84
129452	-56
296066	-50
150410	18
290088	-55
81497	32
88784	-7
10048	-39
54204	-8
142934	34
173888	-15
187139	-33
195707	7
40001	11
81224	-7
227305	-29
237126	-77
280085	-43
77885	62
87965	-13
114409	66
12680	-62
119512	-53
75694	43
179831	14
161533	-27
27499	-43
64711	62
108725	44
172551	45
5277	29
227284	-52
73867	-52
90170	-15
221495	28
56255	29
186866	14
76422	6
137334	-31
11889	5
78277	-50
206753	-40
203925	-10
134744	29
138951	64
26274	-29
71984	-20
26757	11
113387	2
195413	15
107584	-74
242355	37
47435	32
56570	80
84171	14
161526	-55
260359	-7
71319	42
41037	-48
43592	3
29130	119
12820	18
155541	-36
189715	-51
36312	27
198878	3
141478	81
215412	-37
205710	-10
253485	39
220991	-43
230385	2
233661	56
272231	-106
255515	-16
5011	37
25280	12
14941	-12
162576	-53
298817	-44
224232	47
264034	-14
278020	22
58789	-90
162037	23
214208	24
186040	3
26694	-48
153273	-52
221208	-44
54785	32
92354	-22
284502	23
198164	16
75078	-26
143102	-78
92242	-35
93838	50
72684	-39
200229	45
76695	-36
90499	54
86908	-43
56451	33
66034	-29
18910	15
103902	-11
49073	-17
270194	122
11210	-52
75519	6
22214	14
196603	80
269879	-64
73706	-1
65992	32
125007	13
46007	47
268962	-48
29970	-23
83149	-5
169898	-11
99382	-14
130502	39
237616	-12
217113	64
272266	-114
249145	15
15487	63
8672	21
269844	-20
205927	-38
178494	-16
17517	-37
22557	17
81077	-31
148996	3
164158	-82
246562	-115
103342	49
232611	-26
142437	12
84290	27
123551	-16
78389	-16
111693	-25
257223	-18
48982	80
39308	69
105414	45
33799	-12
82386	-61
119785	-30
278804	-63
142507	-59
21668	-9
219171	17
43130	34
115277	-42
254563	-52
199235	5
208265	26
294183	7
17573	59
299265	17
237049	89
42171	-42
160840	-9
90471	11
145797	-10
102628	23
113527	-73
183289	-45
199879	-1
76121	34
190933	-53
7370	-66
27842	77
163465	18
87202	-23
224911	-73
198906	26
237070	5
5998	6
158054	75
232345	34
130313	27
91122	-20
112407	-10
201734	6
17601	-16
86236	57
185599	137
3947	-7
51243	26
53966	66
258826	-69
1084	-60
174056	-45
61428	2
102992	45
248452	18
187832	-6
215069	15
89680	9
113569	-57
194517	30
183520	-30
71683	-10
102264	-126
15942	-60
133358	-8
143025	57
233416	-16
213333	46
167658	-40
53021	-30
287813	85
226353	15
62212	-40
182484	19
249110	-22
228117	-12
234389	-2
271209	-51
234543	9
60980	-41
42108	-2
241396	-11
73713	8
248991	-31
25532	48
276613	-2
244595	-4
267408	-4
85732	12
290949	-8
11742	31
71270	29
104497	-87
159118	24
38846	-44
145755	46
17650	-2
163913	30
166349	14
135675	-24
230217	-46
299692	-52
167126	-36
176142	5
5921	1
119820	-14
121423	10
119729	-14
222706	14
58824	-12
161162	-49
124202	-28
182925	12
61813	7
175183	-8
199424	41
289444	20
75351	10
19568	52
280351	33
208636	20
285972	-10
297690	8
47211	-31
190100	18
28962	8
50662	11
138944	82
222342	-19
234396	21
221747	22
56150	33
61680	-23
14262	-46
290312	-14
65873	32
113639	80
134856	-42
128990	-28
5585	16
57151	-3
108123	18
187566	34
74448	-47
77528	47
61673	-79
178445	-5
13135	8
161148	-55
215230	-8
270082	-6
166419	24
292657	2
146301	-5
224645	18
224764	-28
32266	-14
234697	-25
53399	-25
252561	62
287211	-71
28199	16
281646	-42
16257	-12
56402	3
126512	-48
256831	33
255256	-54
6278	-62
234606	-25
288212	55
45048	80
85592	61
211247	-45
136193	-93
210071	-51
273218	-15
16523	42
196218	-78
70549	27
151383	90
119008	-75
69996	15
7125	6
224393	1
233829	-10
283242	2
290242	39
115473	-9
247640	24
60623	10
10307	-49
11777	-33
100206	-1
231351	27
179075	-59
181924	71
132931	33
86201	-3
293728	14
237609	-56
165166	50
212080	52
225947	33
161036	-26
257153	-13
51180	29
291243	4
20674	71
91836	24
16341	35
82344	-64
76408	26
120233	-23
162527	17
60812	21
10440	22
28339	15
115004	14
62072	-32
121780	12
105337	18
186943	-88
197842	-89
170395	14
139882	-93
140127	-74
139406	-73
140239	89
126785	-3
183177	114
295478	-17
241620	-89
194825	-41
223196	-55
227039	37
35584	-15
34695	-62
205556	21
140260	-69
253380	9
42283	14
140141	-29
165775	86
237896	-74
286210	72
104721	-68
279119	20
50781	6
35304	65
72040	7
273869	77
5578	91
157473	39
296675	61
298950	13
127065	-28
288975	-50
281345	-80
251847	15
77199	-13
198535	-7
179103	-79
229020	-50
161876	21
244056	-30
14220	-30
77045	-69
191024	65
69765	-13
106310	-9
159909	3
102138	21
131909	16
185137	-27
239205	-29
231106	-76
262942	-3
49213	16
117202	-1
200467	-20
295737	-19
290718	42
249950	39
140967	18
11021	12
198500	-21
12512	15
207152	-8
9631	8
145650	8
171305	-31
178739	-3
72824	10
165362	-23
170010	13
174630	33
281835	-1
261570	-4
10545	2
20562	26
73405	63
76800	-17
94062	-70
208069	-19
113723	-46
74105	4
180167	-11
189638	-13
182	15
2274	30
70976	17
105526	41
167476	-33
150760	5
206410	56
169814	-30
216868	33
234550	1
262368	-12
131363	-83
171620	-63
236923	-53
204702	-50
43914	10
239072	22
3842	48
130586	-55
60070	-20
91283	21
262410	39
244049	21
99438	79
16376	-21
202210	23
179530	-37
184563	85
201909	83
273274	64
27338	-42
274891	-6
116425	68
112337	13
87307	40
102033	-30
238981	-50
198171	48
90275	-30
299461	-51
273645	-7
208146	-26
297557	-3
95364	-30
141128	32
93894	-7
101263	-57
2456	-22
220627	-17
102866	33
156948	44
153987	-16
99263	23
3114	0
122998	27
138041	-20
194706	-27
234039	-3
282087	-35
296857	38
243251	-10
68449	-35
296143	-40
294057	21
37663	37
160154	45
68645	85
179565	-24
283501	65
25077	-6
4591	-38
33414	-43
172803	54
299937	12
145405	-97
270264	25
14178	33
299993	-20
48072	38
158467	1
271951	18
234970	22
84920	42
228306	74
111273	13
232170	57
1455	-24
63633	47
100668	-50
116544	0
204548	-51
140246	-39
150984	3
241585	14
54015	-24
13744	19
115088	52
277922	-41
144187	-1
80629	33
223105	28
160868	-27
8959	59
105799	67
121304	-124
172593	2
113233	-51
191136	-7
182071	6
297991	22
280911	13
89778	61
140925	83
167483	69
154414	38
55737	21
152692	-53
114360	41
288296	-5
16796	10
39973	-8
201433	-70
124804	23
7608	-26
181021	2
216042	-14
11427	0
183380	0
225765	-11
139581	31
276431	-32
229125	38
59216	37
205682	34
168071	1
1770	38
99137	-9
200999	32
42311	23
119176	-30
61918	30
147050	29
276109	-26
151880	-7
235054	-44
112267	-60
217610	-44
177822	-20
285776	6
289640	-36
188028	0
147470	-76
58488	74
292370	-11
97366	-17
1420	33
72796	-1
29592	25
148219	-70
8476	22
114885	-89
218772	86
36109	-99
115844	58
207943	12
258679	-25
286357	-17
94895	61
83695	12
63927	-45
165964	36
109649	-10
164963	28
168260	-51
128073	-23
2407	33
82281	48
225310	25
99081	-57
129326	9
280407	-90
73447	-12
283228	0
182022	-42
5606	27
65859	37
74147	-11
65369	41
85802	-40
197268	1
208629	15
35472	-23
180013	8
73300	9
171466	-5
8168	-30
11238	-118
61967	45
255522	29
166426	-10
170304	-4
112799	-6
299041	30
107591	34
298943	-7
62380	-49
10398	128
232758	-36
261024	6
63437	-33
29501	-7
290060	-23
243132	46
155730	-93
201846	-68
70710	44
41107	7
118784	-81
35108	37
133309	5
151817	56
151950	46
229594	-59
181959	-28
74770	-37
204793	31
85235	-13
174140	3
159846	48
265840	-33
289682	27
283774	-29
278363	38
92466	41
21059	-31
35878	26
178704	-5
282430	73
98017	12
82911	10
99298	-36
256600	15
106695	-13
205150	-9
236244	-17
32581	27
152818	-18
261367	38
212143	55
85963	7
88287	-5
194153	43
25147	-29
268388	39
90800	-41
38657	54
278202	13
267149	-27
169373	44
297788	1
234172	1
65075	-116
14794	61
161715	25
262067	-31
191640	-36
177675	30
58901	-80
235096	1
176436	10
42500	32
63255	-59
150137	-20
199123	18
247444	10
100318	23
223378	-27
295359	44
299986	47
60434	24
61477	-4
135325	40
64032	-25
73755	-15
10055	-23
108543	46
127814	-52
93432	58
99760	52
98899	-6
90695	66
290886	39
267611	68
242243	-11
107388	0
122970	24
172236	46
204296	60
200964	-48
29914	54
262207	-77
139945	36
276886	-26
194902	-4
185746	27
146266	-28
35283	-42
263404	-19
261787	11
287141	77
295870	67
271629	-90
66328	-55
272686	26
72152	-44
251315	-34
253072	-8
150599	-26
99928	42
126596	-21
176814	-39
178515	-64
53070	-27
248942	1
266519	0
282157	-41
37537	32
41310	-9
239100	-56
170829	14
16789	35
37012	43
116551	50
189904	51
201237	-3
28528	23
125119	-32
193691	35
223518	-20
57984	23
143298	39
220032	-17
75337	-49
269718	64
15746	14
96785	43
243853	5
106604	9
284467	41
239793	-70
119057	-18
77290	12
227844	-85
222573	28
277173	45
288023	0
298523	5
38468	-41
187531	15
201804	6
14024	86
111749	59
195105	57
187902	-7
207187	-50
279140	-16
245806	57
93005	66
125504	48
220676	50
137817	44
221677	-10
27604	33
112106	-18
132056	16
79544	-20
187160	83
197996	17
211821	-21
107395	-39
289521	30
129256	19
292048	118
159370	-17
174665	22
130159	30
168064	34
143599	-2
147148	-44
19645	2
102677	4
161001	25
63598	41
129214	-34
70507	75
248249	7
146259	13
70262	19
7167	-104
47428	2
162730	4
185557	30
230329	18
140442	48
87741	70
95133	23
299636	33
188707	-44
13331	-67
172614	-3
46847	-9
23271	-70
216406	-1
201769	54
75036	-2
79005	-70
139910	22
273281	26
284537	29
6229	-69
219388	6
52181	-59
164347	-103
275353	59
279595	-41
144691	19
192081	-6
282122	77
157921	-31
78620	5
183065	-12
279658	-27
90163	-3
152405	-18
83268	-21
23929	73
163731	72
57368	27
146987	23
53210	-42
111868	-4
152391	-68
231799	4
186446	33
15795	-50
48177	-58
182848	-13
183632	-43
109663	15
201741	57
105379	43
240276	-66
294561	-45
86852	71
87062	-2
89071	18
60959	-28
285440	4
192263	13
127975	-28
173587	-2
229769	-12
187818	63
257979	-39
70682	-28
127933	3
105498	-96
1343	-24
176667	-30
216077	15
77430	30
235579	-17
296626	-30
17076	4
192319	11
21976	79
113884	-7
255144	8
101564	-48
251098	72
166062	2
260751	-19
8896	10
20205	42
168820	78
83422	13
229398	-51
202126	28
35843	16
119974	38
89673	-87
152825	91
154050	-52
106639	19
14745	71
178676	11
272819	20
162912	32
3541	24
46322	28
218765	41
164718	-67
273939	32
16194	-82
188105	-58
81952	-93
78046	24
99809	59
147841	2
78655	-10
25518	19
142444	-98
181609	-70
109054	-21
22704	5
208748	27
228159	-100
296934	52
155471	61
122284	34
132364	-12
151110	-39
224610	-6
46588	-3
221600	44
285048	-35
201398	-45
75106	-7
131321	44
40694	-83
35766	-53
212507	13
150018	12
15935	-7
238855	14
128808	-4
11126	46
189827	-3
65824	1
225233	-67
247626	-19
20555	-5
224267	15
229006	-38
192298	32
205899	65
35388	-93
218170	-64
296549	-23
219416	-50
208027	-23
90079	-78
